,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
1049,29.43,305.68,150.5,477687.6,21.0,96.0,2853.0,23.873,,,348.78
1050,29.44,380.15,150.49,477701.38,21.0,98.0,2853.0,23.71,,,348.79
1051,29.45,8.07,150.48,477715.16,21.0,91.0,2854.0,23.546,,,348.8
1052,29.46,177.55,150.47,477728.94,21.0,92.0,2854.0,23.383,,,348.82
1053,29.31,49.44,150.47,484044.34,21.0,99.0,2892.0,23.219,,,353.43
1054,29.31,273.1,150.47,480773.28,21.0,100.0,2872.0,23.056,,,351.06
1055,29.31,118.08,150.47,478916.1,21.0,98.0,2860.0,22.892,,,349.62
1056,30.21,385.31,150.65,475580.3,21.0,90.0,2843.0,22.729,,,348.64
1057,30.16,398.19,150.65,477832.38,21.0,97.0,2856.0,22.565,,,350.25
1058,30.11,111.04,150.65,480084.45,21.0,92.0,2870.0,22.402,,,351.87
1059,30.06,314.66,150.65,482336.53,21.0,91.0,2883.0,22.238,,,353.48
1060,30.09,326.97,150.65,477132.89,21.0,98.0,2851.0,22.075,,,349.69
1061,30.21,300.53,150.3,479514.39,21.0,94.0,2822.0,21.911,,,351.5
1062,30.39,481.27,150.28,476636.36,21.0,95.0,2806.0,21.748,,,349.46
1063,30.45,465.96,150.28,482153.77,21.0,99.0,2839.0,21.584,,,353.6
1064,30.45,13.35,150.28,481975.99,21.0,94.0,2838.0,21.421,,,353.48
1065,30.45,315.23,150.28,481798.21,21.0,99.0,2837.0,21.257,,,353.36
1066,30.45,235.71,150.28,481620.44,21.0,92.0,2836.0,21.094,,,353.24
1067,30.48,175.45,150.28,491796.75,21.0,91.0,2897.0,20.93,,,360.73
1068,30.48,144.68,150.28,495304.15,21.0,98.0,2918.0,20.767,,,363.38
1069,30.51,36.58,150.28,496325.68,21.0,95.0,2925.0,20.603,,,364.27
1070,30.87,451.58,150.28,499077.56,21.0,94.0,2942.0,20.44,,,366.32
1071,30.87,417.23,150.28,499077.56,21.0,94.0,2941.0,20.276,,,366.44
1072,30.87,111.21,150.28,499077.56,21.0,93.0,2941.0,20.113,,,366.56
1073,30.87,168.77,150.28,499077.56,21.0,98.0,2941.0,19.949,,,366.67
1074,29.37,427.94,150.49,499649.63,21.0,93.0,2941.0,19.785,,,366.78
1075,29.43,98.88,150.49,498411.28,21.0,94.0,2933.0,19.622,84.0,233.75,365.86
1076,29.4,225.16,150.38,497579.72,21.0,93.0,2939.0,19.458,,,365.38
1077,29.43,387.26,150.41,495473.69,21.0,98.0,2925.0,19.295,,,363.83
1078,29.42,365.59,150.41,495971.07,21.0,96.0,2928.0,19.131,,,364.2
1079,29.41,84.29,150.41,496468.45,21.0,96.0,2931.0,18.968,,,364.57
1080,29.4,256.68,150.42,496965.83,21.0,91.0,2934.0,18.804,,,364.94
1081,29.4,409.52,150.42,497727.3,21.0,99.0,2939.0,18.641,,,365.54
1082,29.73,78.09,150.41,499438.38,21.0,93.0,2949.0,18.477,,,366.85
1083,29.73,174.5,150.41,499118.85,21.0,96.0,2947.0,18.314,,,366.56
1084,29.7,390.04,150.39,493816.95,21.0,94.0,2916.0,18.15,,,362.68
1085,29.69,290.45,150.39,492014.64,21.0,98.0,2905.0,17.987,,,361.33
1086,29.68,429.67,150.39,490212.32,21.0,92.0,2894.0,17.823,,,359.97
1087,29.67,465.57,150.39,488410.0,21.0,99.0,2883.0,17.66,,,358.62
1088,29.67,24.21,150.38,489088.49,21.0,95.0,2887.0,17.496,,,359.08
1089,29.7,364.4,150.38,487752.67,21.0,97.0,2879.0,17.333,,,358.1
1090,29.7,35.0,150.38,488905.96,21.0,90.0,2887.0,17.169,,,358.98
1091,28.95,335.38,150.38,484444.37,21.0,97.0,2859.0,17.006,,,355.61
1092,28.94,452.57,150.28,485309.03,21.0,100.0,2866.0,16.842,,,356.24
1093,28.93,66.51,150.17,486173.68,21.0,99.0,2873.0,16.679,,,356.87
1094,28.92,151.49,150.07,487038.34,21.0,91.0,2880.0,16.515,,,357.5
1095,28.89,119.05,150.06,490192.95,21.0,91.0,2899.0,16.352,,,359.86
1096,28.92,15.55,150.06,487888.82,21.0,95.0,2886.0,16.188,,,358.27
1097,27.78,390.65,150.06,495190.86,21.0,96.0,2930.0,16.025,,,363.65
1098,27.87,149.51,150.11,474144.16,21.0,98.0,2795.0,15.861,,,348.2
1099,27.9,274.86,149.92,470491.54,21.0,98.0,2783.0,15.698,,,345.51
1100,27.93,161.93,149.73,466838.91,21.0,98.0,2772.0,15.534,,,342.81
1101,27.96,276.28,149.54,463186.29,21.0,99.0,2761.0,15.371,,,340.12
1102,28.29,170.6,149.53,472590.1,21.0,92.0,2817.0,15.207,,,347.03
1103,27.87,259.5,149.54,480493.63,21.0,100.0,2864.0,15.044,,,352.8
1104,27.96,180.34,150.93,485579.94,21.0,99.0,2834.0,14.88,,,356.52
1105,27.93,441.33,150.89,486238.62,21.0,93.0,2845.0,15.042,85.0,225.0,356.98
1106,27.94,162.33,150.93,486238.62,21.0,97.0,2844.0,15.203,,,356.33
1107,27.95,293.8,150.97,486238.62,21.0,92.0,2842.0,15.365,,,355.68
1108,27.96,302.23,151.01,486238.62,21.0,92.0,2840.0,15.527,,,355.03
1109,27.99,399.33,151.0,482712.78,21.0,93.0,2839.0,15.689,,,354.38
1110,27.96,269.22,151.01,485216.63,21.0,92.0,2854.0,15.85,,,356.26
1111,27.9,146.08,151.01,486373.41,21.0,97.0,2861.0,16.012,,,357.14
1112,27.9,72.61,151.01,494533.59,21.0,96.0,2909.0,16.174,,,363.16
1113,27.91,244.04,151.02,495587.9,21.0,98.0,2915.0,16.336,,,363.93
1114,27.92,143.59,151.02,496642.21,21.0,92.0,2921.0,16.497,,,364.7
1115,27.93,10.27,151.03,497696.51,21.0,97.0,2927.0,16.659,,,365.47
1116,27.84,210.99,151.03,502499.11,21.0,93.0,2955.0,16.821,,,368.98
1117,27.81,402.47,151.02,502024.59,21.0,92.0,2953.0,16.983,,,368.64
1118,27.81,181.12,151.03,506048.85,21.0,97.0,2976.0,17.144,,,371.61
1119,27.81,335.96,151.03,505260.52,21.0,91.0,2972.0,17.306,,,371.02
1120,27.76,23.85,151.03,506480.41,21.0,95.0,2979.0,17.468,,,371.93
1121,27.71,426.68,151.03,507700.3,21.0,94.0,2986.0,17.63,,,372.83
1122,27.66,4.48,151.02,508920.2,21.0,91.0,2994.0,17.791,,,373.74
1123,28.05,208.42,151.03,508279.62,21.0,93.0,2990.0,17.953,,,373.3
1124,28.14,326.28,151.02,515226.04,21.0,99.0,3031.0,18.115,,,378.47
1125,27.99,286.45,151.06,512592.22,21.0,91.0,3015.0,18.277,,,376.56
1126,28.05,272.33,151.07,515192.31,21.0,91.0,3031.0,18.438,,,378.5
1127,28.14,50.15,151.06,514926.88,21.0,100.0,3030.0,18.6,,,378.34
1128,28.23,15.12,151.06,514661.45,21.0,99.0,3028.0,18.762,,,378.18
1129,28.32,313.6,151.06,514396.02,21.0,97.0,3027.0,18.923,,,378.02
1130,27.63,453.17,151.07,516374.64,21.0,97.0,3040.0,19.085,,,379.62
1131,27.75,36.93,151.06,518874.44,21.0,95.0,3063.0,19.247,,,382.55
1132,26.61,393.41,151.06,520270.8,21.0,98.0,3074.0,19.409,,,383.86
1133,26.49,306.06,151.07,521028.64,21.0,93.0,3077.0,19.57,,,384.37
1134,26.43,315.13,150.99,521719.2,21.0,96.0,3079.0,19.732,,,384.88
1135,26.37,65.1,150.91,522409.76,21.0,92.0,3081.0,19.894,,,385.39
1136,26.31,339.23,150.84,523100.32,21.0,96.0,3082.0,20.056,86.0,224.5,385.9
1137,26.13,290.29,150.83,518800.62,21.0,96.0,3057.0,20.217,,,382.71
1138,26.13,472.5,150.82,520649.69,21.0,91.0,3069.0,20.379,,,384.16
1139,25.89,160.27,150.81,523337.49,21.0,97.0,3084.0,20.541,,,386.06
1140,26.16,91.69,150.81,529442.43,21.0,96.0,3121.0,20.703,,,390.62
1141,26.07,369.61,150.81,529397.5,21.0,92.0,3120.0,20.864,,,390.6
1142,25.98,329.58,150.81,529352.58,21.0,94.0,3120.0,21.026,,,390.57
1143,25.89,151.25,150.81,529307.65,21.0,91.0,3120.0,21.188,,,390.54
1144,25.71,115.34,150.81,530306.71,21.0,94.0,3126.0,21.35,,,391.28
1145,25.71,240.57,150.81,528566.03,21.0,93.0,3115.0,21.511,,,389.96
1146,25.68,479.25,150.81,530438.34,21.0,95.0,3126.0,21.673,,,391.32
1147,25.71,152.51,150.81,530033.04,21.0,99.0,3124.0,21.835,,,391.04
1148,25.69,73.18,150.8,530866.47,21.0,92.0,3129.0,21.997,,,391.67
1149,25.67,159.87,150.8,531699.9,21.0,99.0,3134.0,22.158,,,392.3
1150,25.65,293.03,150.79,532533.33,21.0,93.0,3139.0,22.32,,,392.93
1151,25.74,5.0,150.79,529491.9,21.0,93.0,3122.0,22.482,,,390.74
1152,25.74,475.09,150.77,529303.43,21.0,93.0,3121.0,22.643,,,390.6
1153,25.68,100.11,150.77,529693.52,21.0,97.0,3124.0,22.805,,,390.9
1154,25.68,95.94,150.77,530732.39,21.0,92.0,3130.0,22.967,,,391.68
1155,25.66,15.89,150.77,530624.95,21.0,96.0,3129.0,23.129,,,391.6
1156,25.64,378.21,150.77,530517.5,21.0,96.0,3129.0,23.29,,,391.52
1157,25.62,56.8,150.77,530410.06,21.0,94.0,3128.0,23.452,,,391.44
1158,25.59,340.54,150.77,532376.12,21.0,100.0,3140.0,23.614,,,392.88
1159,25.62,18.37,150.76,529504.37,21.0,98.0,3123.0,23.776,,,390.78
1160,25.41,415.76,150.77,530138.55,21.0,96.0,3127.0,23.937,,,391.26
1161,25.41,431.52,150.76,530936.88,21.0,99.0,3131.0,24.099,,,391.82
1162,25.4,156.26,150.76,531451.68,21.0,99.0,3134.0,24.261,,,392.2
1163,25.39,122.35,150.76,531966.48,21.0,95.0,3137.0,24.423,,,392.58
1164,25.38,120.05,150.76,532481.27,21.0,95.0,3140.0,24.584,,,392.96
1165,25.38,104.79,150.77,531243.37,21.0,97.0,3133.0,24.746,,,392.03
1166,25.5,339.98,150.94,530437.48,21.0,90.0,3125.0,24.908,,,391.45
1167,25.47,259.83,150.91,532370.77,21.0,99.0,3143.0,25.07,87.0,228.0,392.82
1168,25.47,269.24,150.94,534328.65,21.0,98.0,3153.0,25.231,,,394.28
1169,25.47,473.31,150.94,534328.65,21.0,92.0,3157.0,25.393,,,394.74
1170,25.47,445.77,150.94,534328.65,21.0,91.0,3160.0,25.555,,,395.2
1171,25.47,282.02,150.94,534328.65,21.0,98.0,3164.0,25.717,,,395.67
1172,25.53,37.52,150.95,536878.15,21.0,100.0,3168.0,25.878,,,396.13
1173,42.09,59.31,151.35,539477.43,21.0,91.0,3167.0,26.04,,,397.1
1174,43.56,265.38,149.67,526065.79,21.0,97.0,3143.0,26.202,,,393.6
1175,43.26,401.59,149.67,513805.15,21.0,99.0,3070.0,26.363,,,384.38
1176,43.83,374.72,149.67,516701.68,21.0,94.0,3087.0,26.525,,,386.56
1177,44.4,389.79,149.67,519598.2,21.0,100.0,3104.0,26.687,,,388.73
1178,44.97,406.99,149.67,522494.72,21.0,99.0,3122.0,26.849,,,390.9
1179,45.66,400.66,149.67,519067.86,21.0,96.0,3102.0,27.01,,,388.44
1180,45.3,219.88,149.67,521954.24,21.0,95.0,3120.0,27.172,,,390.68
1181,45.6,207.04,149.67,530746.25,21.0,92.0,3173.0,27.334,,,397.33
1182,46.86,362.6,149.66,528775.96,21.0,91.0,3163.0,27.496,,,396.02
1183,47.28,78.61,149.55,528347.38,21.0,90.0,3164.0,27.657,,,395.71
1184,47.7,77.79,149.44,527918.81,21.0,90.0,3166.0,27.819,,,395.39
1185,48.12,410.68,149.33,527490.23,21.0,90.0,3167.0,27.981,,,395.08
1186,48.06,119.11,149.32,527417.49,21.0,90.0,3166.0,28.143,,,395.0
1187,50.43,216.45,149.32,533178.34,21.0,97.0,3201.0,28.304,,,399.32
1188,52.92,83.67,149.33,536118.49,21.0,95.0,3219.0,28.466,,,401.54
1189,55.92,97.11,149.33,531028.01,21.0,94.0,3188.0,28.628,,,397.68
1190,56.37,363.07,149.28,529867.3,21.0,98.0,3186.0,28.79,,,396.81
1191,56.82,383.13,149.22,528706.59,21.0,100.0,3184.0,28.951,,,395.95
1192,57.27,352.09,149.17,527545.88,21.0,94.0,3182.0,29.113,,,395.09
1193,58.35,217.55,149.17,533564.95,21.0,94.0,3219.0,29.275,,,399.63
1194,57.18,393.79,149.17,535235.06,21.0,94.0,3229.0,29.437,,,400.9
1195,56.1,218.45,149.17,532206.24,21.0,90.0,3211.0,29.598,,,398.64
1196,56.04,24.3,150.87,535133.03,21.0,98.0,3161.0,29.76,,,400.86
1197,56.23,70.19,150.97,534416.03,21.0,94.0,3152.0,29.706,88.0,218.0,400.35
1198,56.42,146.68,151.07,533699.03,21.0,98.0,3144.0,29.652,,,399.83
1199,56.61,142.9,151.16,532982.03,21.0,91.0,3136.0,29.598,,,399.32
1200,57.33,247.9,151.16,532126.86,21.0,92.0,3131.0,29.544,,,398.67
1201,57.39,64.26,151.16,534467.65,21.0,98.0,3145.0,29.49,,,400.44
1202,56.58,349.36,151.16,535588.4,21.0,100.0,3152.0,29.437,,,401.34
1203,57.45,287.6,151.14,534280.4,21.0,99.0,3145.0,29.383,,,400.4
1204,57.55,416.48,151.14,535504.39,21.0,91.0,3152.0,29.329,,,401.32
1205,57.65,444.5,151.14,536728.38,21.0,99.0,3159.0,29.275,,,402.24
1206,57.75,113.56,151.14,537952.37,21.0,97.0,3166.0,29.221,,,403.16
1207,28.8,299.0,151.14,531611.98,21.0,96.0,3129.0,29.167,,,398.42
1208,28.83,207.14,151.14,531950.36,21.0,91.0,3131.0,29.113,,,398.66
1209,28.8,320.14,151.14,528668.3,21.0,96.0,3112.0,29.059,,,396.2
1210,28.86,154.01,151.15,531142.53,21.0,99.0,3126.0,29.005,,,398.04
1211,28.73,207.02,151.15,530669.75,21.0,93.0,3123.0,28.951,,,397.67
1212,28.6,336.12,151.15,530196.97,21.0,93.0,3120.0,28.897,,,397.31
1213,28.47,437.09,151.14,529724.18,21.0,96.0,3118.0,28.843,,,396.95
1214,29.25,249.39,151.15,533142.96,21.0,90.0,3138.0,28.79,,,399.54
1215,29.4,103.83,151.16,533308.27,21.0,90.0,3138.0,28.736,,,399.6
1216,29.82,412.03,151.14,531932.06,21.0,97.0,3131.0,28.682,,,398.68
1217,30.51,0.53,151.12,534915.6,21.0,91.0,3150.0,28.628,,,400.96
1218,30.76,59.45,151.13,537071.81,21.0,94.0,3162.0,28.574,,,402.59
1219,31.01,345.74,151.13,539228.02,21.0,94.0,3175.0,28.52,,,404.22
1220,31.26,264.92,151.13,541384.23,21.0,93.0,3188.0,28.466,,,405.84
1221,32.22,206.94,151.13,539460.49,21.0,93.0,3177.0,28.412,,,404.41
1222,31.44,358.88,151.13,535773.29,21.0,99.0,3160.0,28.358,,,402.26
1223,31.95,99.18,151.13,533121.49,21.0,98.0,3146.0,28.304,,,400.48
1224,31.95,436.45,151.13,532831.76,21.0,97.0,3145.0,28.25,,,400.33
1225,31.87,361.8,151.1,532832.48,21.0,93.0,3143.0,28.197,,,400.33
1226,31.79,45.37,151.06,532833.19,21.0,93.0,3142.0,28.143,,,400.32
1227,31.71,399.85,151.02,532833.91,21.0,98.0,3141.0,28.089,,,400.32
1228,31.74,85.87,151.02,528539.15,21.0,95.0,3115.0,28.035,89.0,234.5,397.04
1229,31.53,49.58,151.02,524916.39,21.0,100.0,3094.0,27.981,,,394.36
1230,31.59,103.01,151.02,520292.36,21.0,93.0,3063.0,27.927,,,390.42
1231,31.62,94.77,151.02,518234.01,21.0,91.0,3051.0,27.873,,,388.86
1232,31.6,353.84,151.02,522253.28,21.0,98.0,3075.0,27.819,,,391.88
1233,31.58,245.11,151.01,526272.55,21.0,97.0,3099.0,27.765,,,394.9
1234,31.56,455.51,151.0,530291.82,21.0,96.0,3122.0,27.711,,,397.92
1235,31.56,90.78,150.99,532759.41,21.0,99.0,3137.0,27.657,,,399.8
1236,31.5,102.09,151.0,531523.54,21.0,96.0,3129.0,27.603,,,398.84
1237,31.38,425.3,151.02,523197.47,21.0,91.0,3079.0,27.55,,,392.48
1238,31.29,185.19,151.02,525552.87,21.0,97.0,3094.0,27.496,,,394.34
1239,31.25,350.89,151.02,522556.35,21.0,92.0,3076.0,27.442,,,392.1
1240,31.21,476.32,151.02,519559.83,21.0,96.0,3058.0,27.388,,,389.84
1241,31.17,64.04,151.02,516563.31,21.0,99.0,3041.0,27.334,,,387.6
1242,31.26,159.61,151.02,523109.03,21.0,100.0,3081.0,27.28,,,392.68
1243,31.29,417.31,151.01,527918.8,21.0,97.0,3109.0,27.226,,,396.3
1244,31.29,36.01,151.02,531639.42,21.0,95.0,3131.0,27.172,,,399.05
1245,31.2,398.21,151.02,530335.27,21.0,96.0,3124.0,27.118,,,398.16
1246,31.25,65.41,151.03,532235.59,21.0,95.0,3135.0,27.064,,,399.58
1247,31.3,278.96,151.04,534135.91,21.0,96.0,3146.0,27.01,,,400.99
1248,31.35,177.21,151.05,536036.23,21.0,98.0,3156.0,26.957,,,402.4
1249,35.25,446.91,151.05,536687.23,21.0,91.0,3160.0,26.903,,,402.9
1250,27.12,384.52,151.06,533889.94,21.0,97.0,3143.0,26.849,,,400.78
1251,27.12,291.31,151.06,533889.94,21.0,98.0,3149.0,26.795,,,401.54
1252,27.03,301.56,151.06,535891.91,21.0,92.0,3155.0,26.741,,,402.29
1253,27.01,152.15,151.06,535739.33,21.0,99.0,3154.0,26.687,,,402.16
1254,26.99,401.84,151.06,535586.75,21.0,93.0,3153.0,26.633,,,402.04
1255,26.97,36.29,151.05,535434.18,21.0,98.0,3152.0,26.579,,,401.92
1256,26.97,141.41,151.05,536408.16,21.0,93.0,3158.0,26.525,,,402.62
1257,26.79,284.8,151.19,530146.98,21.0,93.0,3119.0,26.471,,,397.94
1258,26.79,42.44,151.33,517978.48,21.0,92.0,3046.0,26.417,90.0,245.5,388.84
1259,26.76,0.73,151.35,520181.91,21.0,95.0,3056.0,26.363,,,390.54
1260,26.75,199.25,151.35,521997.12,21.0,97.0,3067.0,26.31,,,391.88
1261,26.74,175.74,151.35,523812.33,21.0,94.0,3077.0,26.256,,,393.23
1262,26.73,475.36,151.35,525627.54,21.0,91.0,3088.0,26.202,,,394.58
1263,26.7,297.15,151.36,526631.38,21.0,93.0,3094.0,26.148,,,395.33
1264,26.67,113.5,151.36,536664.32,21.0,99.0,3152.0,26.094,,,402.82
1265,26.73,219.27,151.38,538555.41,21.0,98.0,3163.0,26.04,,,404.26
1266,26.88,159.23,151.35,542312.6,21.0,93.0,3186.0,25.986,,,407.08
1267,26.87,308.76,151.35,541613.31,21.0,93.0,3181.0,25.932,,,406.56
1268,26.86,14.97,151.35,540914.02,21.0,92.0,3177.0,25.878,,,406.03
1269,26.85,261.03,151.35,540214.73,21.0,90.0,3173.0,25.824,,,405.5
1270,26.91,303.68,151.35,546775.65,21.0,97.0,3212.0,25.77,,,410.49
1271,26.97,349.06,151.35,545445.02,21.0,94.0,3204.0,25.717,,,409.46
1272,27.03,382.21,151.35,547299.34,21.0,93.0,3216.0,25.663,,,410.9
1273,27.18,155.0,151.35,542974.56,21.0,94.0,3191.0,25.609,,,407.82
1274,27.19,301.82,151.31,544045.05,21.0,92.0,3199.0,25.555,,,408.65
1275,27.2,265.25,151.27,545115.55,21.0,100.0,3207.0,25.501,,,409.48
1276,27.21,305.82,151.23,546186.04,21.0,100.0,3215.0,25.447,,,410.32
1277,27.21,427.05,151.23,547945.49,21.0,99.0,3225.0,25.393,,,411.62
1278,27.18,213.86,151.23,546940.63,21.0,96.0,3219.0,25.339,,,410.89
1279,27.15,84.95,151.23,545283.36,21.0,91.0,3210.0,25.285,,,409.63
1280,27.15,348.01,151.23,545531.84,21.0,91.0,3212.0,25.231,,,409.92
1281,27.15,471.8,151.27,545531.84,21.0,97.0,3214.0,25.177,,,410.38
1282,27.15,309.91,151.3,545531.84,21.0,95.0,3216.0,25.123,,,410.84
1283,27.15,312.14,151.34,545531.84,21.0,98.0,3218.0,25.07,,,411.29
1284,27.15,18.4,151.34,547924.78,21.0,99.0,3221.0,25.016,,,411.75
1285,27.21,148.93,151.33,543164.43,21.0,92.0,3193.0,24.962,,,408.15
1286,27.18,173.3,151.33,542948.71,21.0,97.0,3191.0,24.908,,,407.98
1287,27.15,210.85,151.51,537636.21,21.0,94.0,3158.0,24.854,,,403.98
1288,27.16,37.45,152.5,537636.21,21.0,97.0,3148.0,24.8,,,404.87
1289,27.17,337.62,153.49,537636.21,21.0,91.0,3139.0,24.759,91.0,246.25,405.77
1290,27.18,481.57,154.48,537636.21,21.0,98.0,3130.0,24.717,,,406.66
1291,27.24,125.77,155.23,542484.39,21.0,97.0,3121.0,24.676,,,407.56
1292,27.18,157.33,154.57,544116.2,21.0,98.0,3132.0,24.635,,,409.0
1293,27.21,426.76,154.56,545286.65,21.0,97.0,3138.0,24.593,,,409.88
1294,27.33,462.89,154.56,549290.12,21.0,97.0,3169.0,24.552,,,413.8
1295,27.37,276.5,154.56,549704.46,21.0,93.0,3171.0,24.511,,,414.07
1296,27.41,446.41,154.56,550118.8,21.0,92.0,3173.0,24.469,,,414.34
1297,27.45,317.95,154.56,550533.14,21.0,90.0,3175.0,24.428,,,414.6
1298,27.15,241.11,154.56,550040.93,21.0,93.0,3172.0,24.387,,,414.3
1299,27.12,352.5,154.55,553693.34,21.0,99.0,3193.0,24.345,,,417.02
1300,27.12,199.16,154.55,552240.58,21.0,90.0,3184.0,24.304,,,415.88
1301,27.15,285.72,154.56,553726.27,21.0,93.0,3193.0,24.263,,,417.01
1302,27.15,421.82,154.56,553726.27,21.0,93.0,3190.0,24.221,,,416.64
1303,27.15,420.36,154.56,553726.27,21.0,91.0,3188.0,24.18,,,416.26
1304,27.15,355.44,154.56,553726.27,21.0,92.0,3185.0,24.139,,,415.89
1305,27.18,288.71,154.55,551722.2,21.0,93.0,3182.0,24.097,,,415.52
1306,27.21,119.16,154.55,553505.26,21.0,95.0,3192.0,24.056,,,416.88
1307,27.63,330.73,154.55,552125.48,21.0,90.0,3184.0,24.015,,,415.83
1308,27.78,421.38,154.54,555048.07,21.0,96.0,3201.0,23.973,,,417.98
1309,27.76,137.44,154.54,555177.4,21.0,90.0,3202.0,23.932,,,418.07
1310,27.74,383.68,154.54,555306.72,21.0,99.0,3202.0,23.891,,,418.16
1311,27.72,300.5,154.54,555436.05,21.0,99.0,3203.0,23.849,,,418.25
1312,27.18,223.19,154.52,561172.37,21.0,95.0,3236.0,23.808,,,422.56
1313,27.21,354.11,154.52,567114.64,21.0,91.0,3271.0,23.767,,,427.08
1314,27.6,478.53,154.51,565524.76,21.0,91.0,3264.0,23.725,,,426.2
1315,27.75,419.09,154.53,567267.95,21.0,94.0,3275.0,23.684,,,427.6
1316,27.64,194.0,154.7,565802.43,21.0,91.0,3262.0,23.643,,,426.44
1317,27.53,277.3,154.87,564336.91,21.0,96.0,3250.0,23.601,,,425.27
1318,27.42,467.19,155.04,562871.39,21.0,97.0,3237.0,23.56,,,424.1
1319,28.35,288.84,154.49,559441.37,21.0,94.0,3222.0,23.519,,,421.52
1320,28.26,404.82,154.49,562780.14,21.0,92.0,3246.0,23.477,92.0,240.75,424.68
1321,27.42,209.35,154.59,563013.74,21.0,100.0,3245.0,23.436,,,424.78
1322,27.39,26.12,154.59,567110.36,21.0,94.0,3267.0,23.395,,,427.68
1323,27.39,193.35,154.59,567275.89,21.0,98.0,3269.0,23.353,,,427.88
1324,27.39,313.13,154.58,567441.42,21.0,93.0,3270.0,23.312,,,428.08
1325,27.39,129.7,154.58,567606.95,21.0,94.0,3272.0,23.271,,,428.28
1326,27.12,411.34,154.58,570021.06,21.0,91.0,3285.0,23.229,,,430.04
1327,27.12,450.7,154.58,570934.41,21.0,94.0,3291.0,23.188,,,430.76
1328,27.0,325.99,154.58,572585.72,21.0,96.0,3300.0,23.147,,,431.98
1329,27.0,144.94,154.58,573999.14,21.0,90.0,3307.0,23.105,,,432.94
1330,26.97,104.59,154.58,575234.76,21.0,97.0,3315.0,23.064,,,433.88
1331,26.94,337.14,154.58,576470.39,21.0,92.0,3322.0,23.023,,,434.81
1332,26.91,264.15,154.57,577706.01,21.0,94.0,3329.0,22.981,,,435.75
1333,26.91,210.99,154.58,579297.52,21.0,99.0,3338.0,22.94,,,436.99
1334,26.94,124.71,154.58,581452.84,21.0,99.0,3352.0,22.899,,,438.72
1335,27.06,160.94,154.58,582687.98,21.0,91.0,3359.0,22.857,,,439.64
1336,27.06,440.69,154.59,584140.31,21.0,93.0,3367.0,22.816,,,440.74
1337,27.06,385.06,154.59,584140.31,21.0,95.0,3371.0,22.775,,,441.32
1338,27.06,315.84,154.59,584140.31,21.0,99.0,3376.0,22.733,,,441.89
1339,27.06,364.32,154.59,584140.31,21.0,97.0,3380.0,22.692,,,442.47
1340,27.03,394.28,154.6,587117.17,21.0,98.0,3384.0,22.651,,,443.04
1341,29.94,364.82,154.6,588045.34,21.0,93.0,3390.0,22.609,,,443.76
1342,29.64,290.27,154.6,587461.99,21.0,93.0,3386.0,22.568,,,443.26
1343,29.61,146.21,154.6,588643.0,21.0,98.0,3392.0,22.527,,,444.14
1344,29.61,71.38,154.6,588463.42,21.0,96.0,3392.0,22.485,,,444.03
1345,29.61,397.49,154.61,588283.85,21.0,98.0,3391.0,22.444,,,443.93
1346,29.61,278.27,154.61,588104.27,21.0,99.0,3390.0,22.403,,,443.83
1347,29.64,132.13,154.72,585721.34,21.0,97.0,3374.0,22.361,,,442.02
1348,29.61,219.94,154.72,594849.29,21.0,91.0,3424.0,22.32,93.0,242.25,448.55
1349,29.64,157.3,154.92,590870.77,21.0,92.0,3382.0,22.279,,,445.53
1350,29.7,367.87,154.97,591925.66,21.0,90.0,3386.0,22.237,,,446.37
1351,29.7,9.85,154.97,591640.06,21.0,95.0,3384.0,22.196,,,446.13
1352,29.7,112.11,154.97,591354.47,21.0,95.0,3382.0,22.155,,,445.88
1353,29.7,469.84,154.97,591068.88,21.0,95.0,3380.0,22.113,,,445.64
1354,19.17,187.64,154.97,591918.99,21.0,97.0,3385.0,22.072,,,446.29
1355,30.78,41.98,154.97,592535.04,21.0,96.0,3389.0,22.031,,,446.74
1356,30.78,318.07,154.97,592161.41,21.0,93.0,3387.0,21.989,,,446.48
1357,30.72,15.83,154.97,595221.7,21.0,90.0,3404.0,21.948,,,448.78
1358,30.73,251.48,155.06,594973.98,21.0,97.0,3404.0,21.907,,,448.96
1359,30.74,329.54,155.16,594726.25,21.0,98.0,3405.0,21.865,,,449.13
1360,30.75,342.96,155.25,594478.53,21.0,96.0,3405.0,21.824,,,449.3
1361,30.75,213.08,155.24,593002.94,21.0,91.0,3397.0,21.783,,,448.16
1362,30.72,195.55,155.24,596546.8,21.0,92.0,3417.0,21.741,,,450.86
1363,30.69,29.79,155.22,599676.77,21.0,99.0,3428.0,21.7,,,451.9
1364,30.72,286.6,155.22,600136.19,21.0,98.0,3430.0,21.659,,,452.19
1365,30.7,184.94,155.12,600718.66,21.0,95.0,3439.0,21.617,,,452.34
1366,30.68,408.72,155.03,601301.12,21.0,97.0,3448.0,21.576,,,452.5
1367,30.66,448.92,154.93,601883.58,21.0,94.0,3457.0,21.535,,,452.66
1368,30.66,373.47,154.93,592986.74,21.0,99.0,3406.0,21.493,,,445.98
1369,30.63,22.03,154.93,597589.85,21.0,100.0,3433.0,21.452,,,449.54
1370,30.6,271.82,154.94,595624.44,21.0,93.0,3422.0,21.411,,,448.08
